10000 20
OI676QB 20:57:34 in
OI676QB 16:19:02 out
PK508RN 06:17:22 in
PK508RN 18:35:52 out
UJ470PP 10:46:05 in
UJ470PP 17:49:53 out
JJ399ED 13:24:42 in
JJ399ED 02:57:34 out
LD957QX 01:03:38 in
LD957QX 16:52:15 out
XH856EK 19:26:03 in
XH856EK 05:12:35 out
NA787ES 02:54:33 in
NA787ES 03:36:30 out
SJ180CO 08:11:10 in
SJ180CO 10:43:58 out
CA571NG 19:46:07 in
CA571NG 13:34:21 out
IQ733MC 20:50:58 in
IQ733MC 19:15:25 out
JE666DX 02:18:05 in
JE666DX 22:11:47 out
JB021EN 06:49:10 in
JB021EN 09:31:54 out
EU458CE 21:45:03 in
EU458CE 00:08:08 out
NC875MW 22:56:49 in
NC875MW 16:36:42 out
EC398KK 09:09:22 in
EC398KK 12:47:30 out
IX020YW 19:55:47 in
IX020YW 12:12:25 out
RS342LI 11:08:43 in
RS342LI 21:17:19 out
FH214JV 13:11:04 in
FH214JV 17:31:53 out
HI126CI 05:01:01 in
HI126CI 15:59:06 out
HD794UJ 04:41:51 in
HD794UJ 18:05:05 out
DB575QT 06:31:59 in
DB575QT 01:50:19 out
AV467IK 09:12:38 in
AV467IK 02:36:21 out
MS398HG 14:01:48 in
MS398HG 07:58:53 out
FJ257NS 14:49:01 in
FJ257NS 14:10:27 out
GF436NN 07:07:36 in
GF436NN 12:19:43 out
YP752WC 18:20:32 in
YP752WC 10:08:25 out
II587ZF 23:34:19 in
II587ZF 06:55:26 out
ET228RI 08:08:59 in
ET228RI 06:45:54 out
SC013LV 08:46:03 in
SC013LV 01:00:13 out
LV876ZP 23:30:02 in
LV876ZP 11:06:49 out
IL356ML 16:31:24 in
IL356ML 22:24:40 out
TR799HT 21:28:41 in
TR799HT 03:11:02 out
MX455SK 23:37:51 in
MX455SK 20:06:35 out
DX414XJ 21:33:40 in
DX414XJ 03:34:34 out
MP994HT 00:53:18 in
MP994HT 18:31:23 out
PY229NR 14:56:49 in
PY229NR 09:07:50 out
JQ784IW 13:45:41 in
JQ784IW 04:29:38 out
WI240MZ 20:51:35 in
WI240MZ 07:11:27 out
QP915ZL 10:54:36 in
QP915ZL 03:39:50 out
GO959FQ 14:20:40 in
GO959FQ 16:41:39 out
NZ602HG 23:19:14 in
NZ602HG 17:15:16 out
ZW766YO 14:06:37 in
ZW766YO 01:23:16 out
GK604ZU 22:21:49 in
GK604ZU 20:34:09 out
SP047WW 22:01:19 in
SP047WW 09:44:30 out
RU200SW 02:35:21 in
RU200SW 00:04:52 out
TO238EN 11:51:42 in
TO238EN 15:25:30 out
IL272CK 03:10:44 in
IL272CK 08:23:29 out
FI813XY 02:24:20 in
FI813XY 21:36:04 out
MK651YM 21:08:59 in
MK651YM 22:21:03 out
MP914VF 07:52:40 in
MP914VF 23:19:20 out
EU918AB 18:50:06 in
EU918AB 03:18:49 out
WT603KB 19:53:11 in
WT603KB 20:09:09 out
LR596MO 11:03:12 in
LR596MO 09:28:09 out
MI656TP 21:08:05 in
MI656TP 00:02:26 out
RE297JT 20:34:50 in
RE297JT 23:23:03 out
XS168FD 08:27:08 in
XS168FD 18:39:47 out
XY750MG 15:53:43 in
XY750MG 05:09:25 out
IV649PM 17:01:59 in
IV649PM 03:38:39 out
CH614QG 23:16:00 in
CH614QG 00:00:43 out
OA366AA 00:57:15 in
OA366AA 08:05:03 out
CG998WW 19:27:48 in
CG998WW 22:14:40 out
UM546OZ 01:02:06 in
UM546OZ 18:44:43 out
FR177BM 13:34:28 in
FR177BM 11:03:46 out
MD338ZM 09:48:30 in
MD338ZM 16:03:53 out
YK243CB 02:23:27 in
YK243CB 18:03:52 out
KY261EX 04:03:57 in
KY261EX 08:12:01 out
VO035QC 22:46:37 in
VO035QC 19:30:46 out
UY323BR 06:39:41 in
UY323BR 16:02:39 out
WG558BM 05:58:53 in
WG558BM 18:25:52 out
RM910JT 23:21:03 in
RM910JT 11:23:30 out
OH697GM 16:25:30 in
OH697GM 05:00:12 out
JM692CK 21:10:42 in
JM692CK 12:04:43 out
RC653AI 12:35:03 in
RC653AI 09:16:15 out
XS932SD 12:26:57 in
XS932SD 22:24:15 out
FR731EW 12:40:08 in
FR731EW 12:12:39 out
TN607KQ 23:59:35 in
TN607KQ 14:28:03 out
YT911UQ 14:30:55 in
YT911UQ 05:47:54 out
GQ505OH 11:05:00 in
GQ505OH 02:18:20 out
LG625NC 04:28:29 in
LG625NC 00:19:36 out
SD533BU 20:01:30 in
SD533BU 08:44:41 out
FU610WN 11:29:26 in
FU610WN 12:22:26 out
DK821RA 14:22:55 in
DK821RA 13:33:57 out
LP769TO 02:06:20 in
LP769TO 11:39:10 out
GG550EE 23:46:40 in
GG550EE 03:20:19 out
XM723XE 16:38:17 in
XM723XE 08:53:14 out
GD120EG 08:47:50 in
GD120EG 12:17:37 out
KY415KD 11:13:25 in
KY415KD 05:02:47 out
CB053HB 22:59:32 in
CB053HB 01:45:58 out
CN387FX 11:34:32 in
CN387FX 15:48:24 out
XX743WU 23:06:45 in
XX743WU 22:01:09 out
BL392LK 05:34:35 in
BL392LK 09:05:07 out
DL121DV 13:37:21 in
DL121DV 01:26:45 out
KC976RI 08:33:56 in
KC976RI 20:27:06 out
FK684QD 19:02:08 in
FK684QD 18:44:54 out
AK542TN 12:41:08 in
AK542TN 15:05:52 out
JT131FY 04:03:14 in
JT131FY 17:51:09 out
WZ526DO 12:59:20 in
WZ526DO 03:15:48 out
PO690AQ 21:35:03 in
PO690AQ 11:13:26 out
KD473TE 04:01:20 in
KD473TE 04:15:55 out
NV072AR 14:22:29 in
NV072AR 01:04:36 out
EI371HM 09:17:58 in
EI371HM 12:44:59 out
OT034DQ 04:47:53 in
OT034DQ 00:03:20 out
JH280EX 10:24:49 in
JH280EX 16:55:29 out
ZR926NU 04:05:55 in
ZR926NU 06:35:03 out
SL858QO 18:51:10 in
SL858QO 14:34:04 out
VB476NL 12:37:28 in
VB476NL 17:42:26 out
AD147EU 04:51:26 in
AD147EU 07:28:04 out
II780OM 18:38:50 in
II780OM 21:09:44 out
RB101KJ 07:30:04 in
RB101KJ 06:11:34 out
PQ364JY 08:13:15 in
PQ364JY 00:36:51 out
WI646VF 20:03:50 in
WI646VF 11:55:40 out
NA202PA 17:16:07 in
NA202PA 02:41:31 out
WJ099JL 03:41:38 in
WJ099JL 00:26:13 out
RB421DT 18:21:39 in
RB421DT 05:47:48 out
UH043ZO 23:23:39 in
UH043ZO 08:05:45 out
DG986KM 21:54:05 in
DG986KM 08:51:07 out
JF079FE 13:16:20 in
JF079FE 22:57:40 out
QF093WI 09:05:55 in
QF093WI 21:49:19 out
YT531GA 03:21:38 in
YT531GA 00:19:46 out
BG456JW 17:59:18 in
BG456JW 17:40:40 out
AO485XD 13:31:47 in
AO485XD 08:31:16 out
NE091KH 20:10:19 in
NE091KH 12:41:39 out
UX544SW 08:00:29 in
UX544SW 16:04:51 out
PP684EX 00:19:26 in
PP684EX 09:18:23 out
KM199PA 08:08:27 in
KM199PA 03:32:58 out
UU440IK 12:23:15 in
UU440IK 17:03:38 out
VP387PQ 15:23:24 in
VP387PQ 19:56:15 out
XP295BX 13:49:05 in
XP295BX 15:05:43 out
YT540TR 14:08:14 in
YT540TR 05:17:22 out
OX643FD 15:40:36 in
OX643FD 02:18:01 out
EI498FO 17:47:00 in
EI498FO 07:40:09 out
PC601AF 21:46:14 in
PC601AF 04:30:26 out
XD482ZJ 01:24:45 in
XD482ZJ 09:44:50 out
UA376HK 11:19:54 in
UA376HK 16:43:52 out
JA234EA 02:41:46 in
JA234EA 21:56:36 out
PV469WD 20:25:20 in
PV469WD 15:39:06 out
TE371UV 09:31:20 in
TE371UV 22:44:54 out
UC421GN 23:40:27 in
UC421GN 20:18:36 out
EI399BJ 22:38:06 in
EI399BJ 13:20:17 out
CQ293SK 07:56:35 in
CQ293SK 00:24:25 out
UF398AN 15:50:56 in
UF398AN 13:56:48 out
RG815GN 17:17:56 in
RG815GN 10:33:54 out
AA360CN 10:00:50 in
AA360CN 17:23:24 out
VW989XY 08:19:03 in
VW989XY 04:18:54 out
HQ913AD 07:34:07 in
HQ913AD 03:49:46 out
LZ200TI 04:30:30 in
LZ200TI 14:21:05 out
LJ406JP 23:59:54 in
LJ406JP 02:44:45 out
OH690QV 15:11:39 in
OH690QV 18:38:30 out
FY508CV 19:09:08 in
FY508CV 04:53:22 out
ND857KT 00:37:31 in
ND857KT 05:20:28 out
UA290UE 03:27:57 in
UA290UE 00:30:40 out
QL351PE 00:33:22 in
QL351PE 04:07:02 out
HS531WT 20:56:13 in
HS531WT 17:06:26 out
PM717DW 23:02:25 in
PM717DW 21:06:00 out
GQ031RB 02:23:54 in
GQ031RB 22:27:43 out
ZO029TE 08:07:45 in
ZO029TE 00:07:46 out
ZH670UJ 18:28:10 in
ZH670UJ 04:03:20 out
PF709JS 06:36:39 in
PF709JS 16:43:59 out
LB542DH 20:25:07 in
LB542DH 14:35:43 out
EF884GF 04:14:21 in
EF884GF 00:58:29 out
WH103AX 06:19:51 in
WH103AX 02:18:40 out
DS328IS 18:35:42 in
DS328IS 14:50:34 out
IV885PZ 14:11:49 in
IV885PZ 02:31:41 out
UW866JM 12:53:27 in
UW866JM 15:28:59 out
TT119ZM 06:45:13 in
TT119ZM 16:47:24 out
RN395RW 04:50:35 in
RN395RW 01:28:35 out
LU846WR 14:38:25 in
LU846WR 11:27:38 out
QQ341JV 21:27:32 in
QQ341JV 22:37:16 out
US035DV 18:51:32 in
US035DV 02:55:37 out
RI004OV 22:27:43 in
RI004OV 21:39:19 out
AW968WB 01:54:10 in
AW968WB 05:19:02 out
JS319YI 21:12:22 in
JS319YI 14:17:34 out
EB028JV 21:59:31 in
EB028JV 01:27:56 out
MP423OF 22:17:49 in
MP423OF 16:04:46 out
OX320BU 08:42:03 in
OX320BU 19:47:49 out
MK245PW 18:57:31 in
MK245PW 07:34:30 out
OW415KV 15:13:48 in
OW415KV 19:46:42 out
HB626ED 02:17:35 in
HB626ED 15:01:36 out
PU109AP 19:09:30 in
PU109AP 00:12:06 out
SC472IP 05:35:14 in
SC472IP 01:52:30 out
JB321KQ 09:01:10 in
JB321KQ 00:45:15 out
OU375RT 05:32:54 in
OU375RT 10:08:03 out
OS919RT 21:49:10 in
OS919RT 23:15:12 out
CO303ZR 19:23:07 in
CO303ZR 18:56:07 out
WG317YA 16:53:13 in
WG317YA 10:54:28 out
LM089GF 18:21:32 in
LM089GF 17:21:41 out
TH000SL 01:02:50 in
TH000SL 11:16:22 out
ES931ND 06:05:47 in
ES931ND 15:49:40 out
TV676YV 14:12:44 in
TV676YV 21:52:32 out
ZU337CI 00:38:20 in
ZU337CI 15:07:33 out
EF068RQ 20:57:03 in
EF068RQ 17:18:43 out
OK003GR 03:54:59 in
OK003GR 22:54:54 out
UD558WY 14:36:21 in
UD558WY 08:22:41 out
TD730TM 06:40:59 in
TD730TM 22:17:00 out
LN226JJ 03:45:39 in
LN226JJ 05:34:54 out
CF105LU 03:25:05 in
CF105LU 04:33:50 out
CK106WF 16:45:06 in
CK106WF 03:21:43 out
DO765YH 23:43:42 in
DO765YH 20:37:37 out
OX082RG 14:55:49 in
OX082RG 03:00:35 out
CO323EU 06:45:45 in
CO323EU 04:26:50 out
SG202BU 04:35:26 in
SG202BU 18:46:32 out
JW356GH 07:01:54 in
JW356GH 13:17:13 out
JN945FD 22:18:44 in
JN945FD 00:46:22 out
AR411DF 20:30:56 in
AR411DF 08:00:36 out
AB776OJ 18:29:54 in
AB776OJ 17:36:26 out
MZ279MO 07:14:40 in
MZ279MO 02:09:47 out
WP543XQ 04:46:23 in
WP543XQ 17:27:50 out
OI058ER 07:09:19 in
OI058ER 11:52:28 out
AK087VO 01:50:01 in
AK087VO 10:30:34 out
FJ251ZJ 22:25:37 in
FJ251ZJ 09:13:52 out
SX507CO 03:41:04 in
SX507CO 18:37:05 out
JH488CR 14:52:49 in
JH488CR 22:07:46 out
CP704MO 15:39:53 in
CP704MO 19:48:25 out
TC512ED 09:38:08 in
TC512ED 13:20:46 out
FB637IF 23:30:12 in
FB637IF 10:07:23 out
SV976LJ 20:35:34 in
SV976LJ 09:33:43 out
YO398CR 02:10:35 in
YO398CR 19:03:03 out
LI743HU 12:00:22 in
LI743HU 16:33:10 out
SQ373ZN 06:33:13 in
SQ373ZN 06:09:41 out
SN167DU 09:25:15 in
SN167DU 14:22:43 out
QF431YK 21:58:46 in
QF431YK 07:51:54 out
TS051HJ 18:12:54 in
TS051HJ 22:04:15 out
QA404ZZ 22:18:38 in
QA404ZZ 12:37:24 out
CT057MA 23:14:54 in
CT057MA 09:49:39 out
UL407QP 06:11:15 in
UL407QP 09:40:45 out
AT905WP 03:30:34 in
AT905WP 20:28:45 out
YR250ZG 08:18:25 in
YR250ZG 09:35:57 out
WA037QP 01:17:51 in
WA037QP 11:23:27 out
TD781GQ 13:28:04 in
TD781GQ 01:39:02 out
VE787IY 04:03:09 in
VE787IY 17:38:18 out
YG494AB 20:39:32 in
YG494AB 13:08:42 out
HR662HT 15:44:43 in
HR662HT 15:21:43 out
FY333EP 23:34:50 in
FY333EP 07:30:41 out
NN772IQ 20:27:49 in
NN772IQ 20:57:35 out
ED167WK 21:15:09 in
ED167WK 05:55:13 out
WE481DD 13:02:09 in
WE481DD 21:05:55 out
UA913UP 21:00:12 in
UA913UP 15:26:30 out
AH844JI 03:12:15 in
AH844JI 16:25:57 out
DE529WX 07:23:59 in
DE529WX 18:43:32 out
VB315GK 14:01:50 in
VB315GK 14:33:59 out
TH168LH 07:29:30 in
TH168LH 22:36:04 out
KA815TX 06:51:38 in
KA815TX 04:25:42 out
CO022QM 23:32:42 in
CO022QM 18:36:42 out
ZA315ME 19:01:44 in
ZA315ME 16:53:07 out
IC547JR 06:40:33 in
IC547JR 22:03:11 out
AC296KG 02:58:45 in
AC296KG 06:53:11 out
SG589FE 02:18:37 in
SG589FE 12:36:01 out
WB085LH 09:16:18 in
WB085LH 03:23:35 out
DG438FX 09:34:08 in
DG438FX 05:48:56 out
WN680WE 13:42:49 in
WN680WE 09:34:39 out
CX391BB 01:48:38 in
CX391BB 08:24:07 out
ZN557BP 10:19:19 in
ZN557BP 19:33:23 out
TF872FN 22:08:18 in
TF872FN 11:54:54 out
JK307DX 12:19:21 in
JK307DX 20:36:34 out
GM435WW 12:09:13 in
GM435WW 06:49:09 out
PI485ZD 18:56:00 in
PI485ZD 08:18:34 out
EK026RW 12:00:06 in
EK026RW 19:57:52 out
JH023KC 01:29:35 in
JH023KC 22:37:27 out
TH012LY 05:09:29 in
TH012LY 21:53:33 out
PJ295DP 14:41:02 in
PJ295DP 02:32:43 out
UY420JR 15:38:08 in
UY420JR 02:45:21 out
SY331DZ 19:17:42 in
SY331DZ 00:16:22 out
ZG455TY 14:46:04 in
ZG455TY 08:37:56 out
NY461IB 17:08:47 in
NY461IB 17:41:43 out
RQ486OL 12:18:33 in
RQ486OL 07:59:23 out
UY197CF 11:08:09 in
UY197CF 18:14:25 out
FO589RA 06:03:25 in
FO589RA 13:23:52 out
HS539OH 00:08:32 in
HS539OH 05:27:17 out
DO277KS 14:39:26 in
DO277KS 02:09:36 out
SW274IY 12:38:28 in
SW274IY 17:07:12 out
ZT413BZ 09:57:15 in
ZT413BZ 15:11:55 out
UD421VT 23:32:05 in
UD421VT 02:53:52 out
WA092II 17:49:00 in
WA092II 01:21:01 out
GA766ZB 04:06:53 in
GA766ZB 00:15:06 out
RH402HD 15:09:20 in
RH402HD 13:23:08 out
PB717PI 12:17:05 in
PB717PI 15:43:35 out
TO210OU 21:12:55 in
TO210OU 23:13:37 out
BI091UL 17:24:05 in
BI091UL 20:41:35 out
IR472YW 22:58:47 in
IR472YW 19:32:17 out
VU943RC 10:22:16 in
VU943RC 23:30:02 out
LS978AL 21:22:55 in
LS978AL 14:30:53 out
WW839IQ 14:40:35 in
WW839IQ 21:57:12 out
YL808PD 10:48:30 in
YL808PD 08:47:53 out
KZ054CX 17:15:44 in
KZ054CX 08:01:39 out
KP467EU 18:11:39 in
KP467EU 23:44:53 out
XH705RG 14:54:17 in
XH705RG 03:58:38 out
XT738GR 12:36:52 in
XT738GR 15:16:03 out
QK349FE 12:33:05 in
QK349FE 11:02:02 out
DQ493CK 10:26:05 in
DQ493CK 16:00:30 out
LY073TG 00:18:53 in
LY073TG 21:07:59 out
DE293ZD 01:46:29 in
DE293ZD 18:11:03 out
UQ833KX 12:40:09 in
UQ833KX 11:21:09 out
MX723UO 05:02:01 in
MX723UO 14:46:56 out
EY217SX 12:34:15 in
EY217SX 08:02:36 out
IS236PI 14:12:50 in
IS236PI 13:09:52 out
TN496KM 12:38:53 in
TN496KM 18:21:35 out
XE694ND 02:13:18 in
XE694ND 11:36:54 out
RH062FO 14:04:49 in
RH062FO 15:16:34 out
GO288RO 17:48:35 in
GO288RO 00:50:19 out
PL772VE 05:08:26 in
PL772VE 08:15:48 out
DT669ZN 06:00:14 in
DT669ZN 18:19:13 out
UF428GH 10:25:14 in
UF428GH 22:47:15 out
IR070NF 10:56:03 in
IR070NF 07:19:22 out
BD330ZA 19:02:31 in
BD330ZA 22:48:49 out
SU973HU 13:31:46 in
SU973HU 18:25:18 out
HE628PY 14:19:14 in
HE628PY 04:01:20 out
ZV984HP 10:01:00 in
ZV984HP 06:51:36 out
KQ678RX 16:34:13 in
KQ678RX 04:29:33 out
DV746DA 20:19:09 in
DV746DA 08:31:55 out
DF519WW 14:30:32 in
DF519WW 17:15:02 out
WS524YZ 11:57:59 in
WS524YZ 15:41:47 out
MX809SG 16:17:15 in
MX809SG 14:46:28 out
PG940HJ 07:06:48 in
PG940HJ 08:37:40 out
TU452OZ 05:42:42 in
TU452OZ 04:05:29 out
DX502KX 09:05:09 in
DX502KX 06:21:30 out
ZL764CX 05:25:08 in
ZL764CX 20:55:39 out
DU172KW 15:07:30 in
DU172KW 05:51:25 out
VT074SB 08:54:14 in
VT074SB 01:58:39 out
JI327TL 15:53:38 in
JI327TL 00:39:57 out
NT989QY 13:50:34 in
NT989QY 10:30:39 out
RZ194DE 07:10:40 in
RZ194DE 15:46:55 out
LD416WH 00:41:46 in
LD416WH 09:51:44 out
GM844NY 06:54:38 in
GM844NY 00:35:07 out
MZ354TY 08:12:41 in
MZ354TY 05:38:17 out
UP174NG 00:25:08 in
UP174NG 05:42:11 out
DW948CR 16:33:51 in
DW948CR 11:12:46 out
HM812XA 18:42:58 in
HM812XA 19:22:31 out
NB471DA 07:40:08 in
NB471DA 16:26:38 out
YJ251UE 01:32:42 in
YJ251UE 20:10:35 out
PT825HA 11:45:44 in
PT825HA 02:20:56 out
UX671NE 13:06:09 in
UX671NE 13:37:45 out
TI963ET 03:22:19 in
TI963ET 07:09:55 out
IW429AE 11:29:10 in
IW429AE 23:46:03 out
FX318YI 03:12:24 in
FX318YI 23:21:40 out
RM009EH 17:25:23 in
RM009EH 19:28:42 out
IP485UE 02:39:21 in
IP485UE 19:09:12 out
JE531CZ 21:52:20 in
JE531CZ 16:59:42 out
PS459FJ 22:05:05 in
PS459FJ 01:02:16 out
RF428CD 01:14:04 in
RF428CD 03:16:45 out
JH466QF 15:07:27 in
JH466QF 05:19:42 out
GG913OK 20:09:34 in
GG913OK 15:21:33 out
HV159VL 18:01:43 in
HV159VL 19:08:40 out
PR072GQ 00:39:21 in
PR072GQ 09:45:04 out
VW773QT 19:13:24 in
VW773QT 23:06:54 out
YX572UQ 06:38:32 in
YX572UQ 01:24:20 out
GA751GP 19:11:01 in
GA751GP 22:34:09 out
AD458WN 13:25:43 in
AD458WN 20:22:23 out
UI684HR 23:25:31 in
UI684HR 15:31:11 out
KQ815ZQ 23:35:49 in
KQ815ZQ 19:00:15 out
YT136PD 02:27:33 in
YT136PD 15:41:29 out
AG152FQ 21:40:21 in
AG152FQ 17:30:00 out
TV472FJ 04:25:11 in
TV472FJ 22:48:22 out
MS333GV 20:36:19 in
MS333GV 08:42:43 out
XY136AA 17:13:29 in
XY136AA 02:51:12 out
EQ386MB 18:32:56 in
EQ386MB 22:28:16 out
RG881SP 13:44:22 in
RG881SP 09:26:48 out
RO578DZ 22:47:44 in
RO578DZ 15:03:30 out
IN130XZ 05:19:29 in
IN130XZ 23:35:58 out
BH794VA 03:35:20 in
BH794VA 03:22:32 out
BH476ML 19:20:57 in
BH476ML 05:12:08 out
EU337SQ 10:11:36 in
EU337SQ 00:16:56 out
UK686VX 04:13:52 in
UK686VX 04:13:57 out
XJ212KG 20:12:45 in
XJ212KG 12:30:23 out
YX754VK 02:18:26 in
YX754VK 01:53:23 out
OK299YP 15:31:50 in
OK299YP 10:06:35 out
JB986GE 08:56:20 in
JB986GE 20:46:37 out
NT155JS 08:47:50 in
NT155JS 11:20:30 out
UW627VR 03:35:58 in
UW627VR 16:30:41 out
GC260XA 16:06:39 in
GC260XA 13:12:12 out
RS698EI 03:53:34 in
RS698EI 00:07:37 out
NH963NX 12:58:01 in
NH963NX 04:39:44 out
NS758MH 18:20:05 in
NS758MH 13:04:21 out
YK146GZ 04:21:59 in
YK146GZ 06:14:51 out
YN258OG 11:35:00 in
YN258OG 11:14:08 out
YB299CD 06:05:36 in
YB299CD 01:38:04 out
AY869VS 18:26:35 in
AY869VS 02:00:23 out
US725TJ 10:06:14 in
US725TJ 11:39:44 out
DZ152UF 08:51:39 in
DZ152UF 03:05:45 out
SU005BH 23:54:00 in
SU005BH 16:54:16 out
TI311HZ 06:43:08 in
TI311HZ 10:49:56 out
VF168DB 09:37:51 in
VF168DB 19:30:00 out
KA593JY 05:48:00 in
KA593JY 05:18:03 out
JV221LS 06:56:15 in
JV221LS 09:22:00 out
SE313TX 17:20:23 in
SE313TX 14:00:26 out
YB104VW 16:36:19 in
YB104VW 02:05:10 out
RI363DV 12:43:18 in
RI363DV 16:26:13 out
MX194PU 06:20:10 in
MX194PU 05:54:15 out
PB500TL 09:20:43 in
PB500TL 14:19:09 out
MR953IO 10:28:01 in
MR953IO 12:42:01 out
TP862HI 13:00:15 in
TP862HI 05:30:33 out
OW324RP 00:15:39 in
OW324RP 04:47:08 out
SX999WL 23:20:39 in
SX999WL 17:43:06 out
SR209LN 20:05:32 in
SR209LN 09:55:26 out
AE688UC 08:16:16 in
AE688UC 05:35:58 out
OS828MC 04:58:36 in
OS828MC 23:15:44 out
PG680EB 11:33:51 in
PG680EB 07:35:02 out
LZ147IT 10:02:09 in
LZ147IT 09:48:42 out
MW463DF 01:28:01 in
MW463DF 13:46:15 out
ZF033UB 13:38:45 in
ZF033UB 14:48:55 out
IB748DD 23:22:47 in
IB748DD 21:25:58 out
SE102VL 15:13:45 in
SE102VL 16:27:54 out
QG006ID 05:15:13 in
QG006ID 15:22:01 out
KK042GP 03:53:15 in
KK042GP 18:38:09 out
YN499XE 09:13:43 in
YN499XE 01:14:42 out
LJ416LS 12:25:22 in
LJ416LS 04:54:18 out
HY442OX 03:12:08 in
HY442OX 01:04:12 out
LA104NC 14:18:30 in
LA104NC 06:26:06 out
YH187DV 13:16:59 in
YH187DV 23:50:27 out
WT846WJ 04:57:18 in
WT846WJ 20:43:50 out
MQ194XK 21:12:30 in
MQ194XK 10:45:25 out
FD683QL 23:07:51 in
FD683QL 18:29:28 out
XG797MR 03:48:28 in
XG797MR 12:32:04 out
YA727AY 22:35:20 in
YA727AY 20:17:06 out
RD018HF 23:54:04 in
RD018HF 18:26:35 out
IA785UX 17:53:01 in
IA785UX 01:01:24 out
FI583AL 21:22:07 in
FI583AL 02:00:19 out
PQ919QO 19:10:55 in
PQ919QO 23:42:53 out
DK382UD 23:58:30 in
DK382UD 18:25:17 out
XF036NE 17:58:06 in
XF036NE 04:09:47 out
DZ262MN 04:36:41 in
DZ262MN 12:55:48 out
ZE601IM 01:28:47 in
ZE601IM 05:38:33 out
CZ426ZO 14:35:24 in
CZ426ZO 13:09:22 out
IR582UT 19:34:49 in
IR582UT 07:51:03 out
XB828HL 04:38:27 in
XB828HL 02:34:27 out
IW009HI 07:47:02 in
IW009HI 22:46:37 out
UY903PK 15:11:08 in
UY903PK 21:18:11 out
EX988NN 22:12:50 in
EX988NN 03:38:57 out
TJ094NQ 06:49:40 in
TJ094NQ 07:42:35 out
XD084IC 19:02:14 in
XD084IC 21:23:58 out
XC435UV 23:57:31 in
XC435UV 17:55:45 out
EG002AM 09:47:44 in
EG002AM 04:13:28 out
YN113EZ 21:28:31 in
YN113EZ 10:03:33 out
MP576CP 17:07:09 in
MP576CP 09:32:39 out
CL658WZ 20:42:02 in
CL658WZ 22:02:46 out
BN560DK 14:53:50 in
BN560DK 05:51:19 out
GE605RQ 11:18:46 in
GE605RQ 11:15:21 out
JJ561FI 05:51:58 in
JJ561FI 16:50:28 out
FM003YC 16:24:56 in
FM003YC 21:02:58 out
BG702WH 21:58:29 in
BG702WH 01:56:27 out
GR105SO 14:15:32 in
GR105SO 15:49:42 out
WK875CT 19:49:49 in
WK875CT 22:36:53 out
AJ931FA 00:15:57 in
AJ931FA 20:02:09 out
EZ232CT 13:33:33 in
EZ232CT 03:03:04 out
PO937ON 13:22:51 in
PO937ON 14:26:22 out
NE806NE 21:50:57 in
NE806NE 14:11:43 out
GR783KX 17:28:26 in
GR783KX 16:55:35 out
IG730PD 16:11:47 in
IG730PD 09:09:57 out
DP578RX 00:22:02 in
DP578RX 11:18:50 out
YA242IA 21:09:31 in
YA242IA 22:46:22 out
UJ609LT 03:07:35 in
UJ609LT 09:54:26 out
RT053UB 21:23:06 in
RT053UB 12:33:41 out
SK254DE 23:37:43 in
SK254DE 11:23:30 out
RR740EW 05:18:55 in
RR740EW 16:41:36 out
DS324BK 18:08:08 in
DS324BK 14:24:23 out
MT838HG 10:45:52 in
MT838HG 20:29:40 out
EY931ZW 02:05:52 in
EY931ZW 18:34:51 out
GH080CP 04:42:11 in
GH080CP 07:02:14 out
IP085DF 09:34:32 in
IP085DF 12:27:32 out
AV321GF 02:43:31 in
AV321GF 19:33:45 out
AK732JS 10:27:06 in
AK732JS 12:59:23 out
BM706ED 18:18:52 in
BM706ED 14:16:09 out
AC618CP 16:19:14 in
AC618CP 02:23:37 out
EN309GZ 03:29:35 in
EN309GZ 15:49:38 out
BT143LP 22:09:32 in
BT143LP 16:20:41 out
HT930TR 06:22:40 in
HT930TR 16:21:47 out
DR822JT 15:15:49 in
DR822JT 15:52:05 out
YM670MG 04:04:38 in
YM670MG 04:29:02 out
KC597YJ 09:00:54 in
KC597YJ 18:12:27 out
KM979BJ 14:36:23 in
KM979BJ 04:50:42 out
ZQ153DJ 04:38:58 in
ZQ153DJ 22:05:55 out
YU080ZK 22:42:46 in
YU080ZK 17:20:22 out
JJ203EQ 10:51:56 in
JJ203EQ 17:56:29 out
AS765OP 23:08:41 in
AS765OP 08:33:57 out
FZ315JW 02:43:00 in
FZ315JW 01:52:05 out
NU039YN 17:18:43 in
NU039YN 11:16:19 out
BX459HI 21:02:40 in
BX459HI 06:49:23 out
FP677LE 14:22:05 in
FP677LE 01:54:33 out
QF258XX 04:15:04 in
QF258XX 13:11:16 out
OZ276IS 09:35:25 in
OZ276IS 00:48:18 out
AZ467EV 17:26:09 in
AZ467EV 07:32:22 out
UM606LM 07:03:20 in
UM606LM 07:01:30 out
HG462ZP 17:46:58 in
HG462ZP 05:00:00 out
JY570GZ 08:10:39 in
JY570GZ 13:38:52 out
AZ190VX 10:57:14 in
AZ190VX 12:07:22 out
JR768WV 21:00:52 in
JR768WV 22:35:35 out
DR965KE 16:17:35 in
DR965KE 02:24:10 out
NS201TE 06:12:17 in
NS201TE 18:45:48 out
UR698BO 08:44:27 in
UR698BO 01:56:54 out
SV133VB 10:04:02 in
SV133VB 11:18:39 out
CJ177TG 22:52:48 in
